Abbrev,Name,States,Coast,INSIDE_X,INSIDE_Y,int_position,mean,n,sd,min,Q025,Q25,median,Q75,Q975,max,pct_of_all_data,zStar_uncertainty,mhw_msl,rslr,IQR,log_MHW_MSL,log_IQR,log_ZstarUncertainty
South_Lag,South Laguna Madre,TX,Gulf,-97.7586682586,26.2858702876,86,3.2111827050017796,52181,5.316586933216343,-4.59172248840332,-2.259257197380066,0.30237138271331787,1.6628361940383911,4.569306373596191,16.493603706359863,69.99178314208984,0.25704489258680085,1.727065086364746,0.1553606390953064,3.08582603931427,4.2669349908828735,-1.8620061608063216,1.4508957687682371,0.546423485984637
Aransas,Aransas,TX,Gulf,-97.596694135,28.1759004633,87,8.148008747648175,21837,10.17082754098588,-6.64763879776001,-2.7413662910461425,2.490109443664551,5.039648532867432,10.709277153015137,41.180855941772435,75.1278076171875,0.10756960041812097,3.2012574672698975,0.10860046744346619,4.726548194885254,8.219167709350586,-2.220079567223921,2.1064689520379467,1.1635436911395443
Lower_Rio,Lower Rio Grande,"TX,MX",Gulf,-97.533301991,25.762302128,88,4.704606023927529,192,4.246628734909917,-3.769428253173828,1.253810277581215,2.180479109287262,3.604939818382263,5.7034910917282104,15.590956020355224,35.245426177978516,9.457967339963927e-4,1.7626899480819702,0.15507254004478455,4.166297435760498,3.5230119824409485,-1.8638622712519373,1.2593163005571055,0.56684102185870755
Mission,Mission,TX,Gulf,-97.5096558422,28.4484398193,89,6.8395856223053455,20493,9.907844684404713,-7.427492618560791,-3.3195339679718012,2.42230486869812,4.94150972366333,9.510005950927734,19.489884567260784,121.7580795288086,0.10094902328014621,3.6016812324523926,0.0991273820400238,4.791417121887207,7.087701082229614,-2.3113495686472687,1.9583610400418319,1.2814007454618472
North_Cor,North Corpus Christi Bay,TX,Gulf,-97.4092624869,27.8794119544,90,4.095049764191132,35385,6.280977839574701,-4.660410404205322,-4.0823266983032225,0.700683057308197,2.315629243850708,6.992015838623047,17.93140907287598,150.81324768066406,0.17430738246074143,2.1644957065582275,0.1387881189584732,4.063904285430908,6.29133278131485,-1.9748068328550683,1.839172937188342,0.7721874043258484
South_Cor,South Corpus Christi Bay,TX,Gulf,-97.3911511455,27.7369243432,91,1.1351652277171644,14031,4.235460951397236,-4.3227338790893555,-2.9344231486320496,-1.114578127861023,0.04350251704454422,1.8806272745132446,13.067229509353638,56.58122253417969,0.06911705195158013,1.5047928094863892,0.16576465964317322,4.074460029602051,2.9952054023742676,-1.7971862095244278,1.0970128109768154,0.4086552206083582
North_Lag,North Laguna Madre,TX,Gulf,-97.3539573243,27.4921500443,92,0.27825431168452197,4081,2.6935977278297267,-4.549666881561279,-3.149244785308838,-0.9290005564689636,-0.6109123229980469,1.1898243427276611,6.914116859436035,31.115835189819336,0.020103106622079574,1.47632896900177,0.17411161959171295,3.358136534690857,2.1188248991966248,-1.7480586935291933,0.7508616421750779,0.3895585800719935
Aransas_B,Aransas Bay,TX,Gulf,-97.0593956544,28.1758444033,93,7.004301014891653,149794,8.905559683713319,-8.8811616897583,-4.840149390697479,1.283523976802826,4.1795408725738525,10.768169641494751,27.118508386611936,103.97855377197266,0.7378889373554982,3.0252091884613037,0.10273268818855286,4.933662414550781,9.484645664691925,-2.275624924583889,2.2496742452502594,1.1069802423021802
Lavaca,Lavaca,TX,Gulf,-96.973940512,29.2632722607,94,2.7914654209339838,21634,5.606278641313379,-7.696427345275879,-7.620151519775391,0.6555123627185822,2.626605749130249,4.380392909049988,12.953062987327566,93.9874038696289,0.10656961741290605,3.0474579334259033,0.12111029028892517,4.14290189743042,3.7248805463314056,-2.111053658549027,1.3150347832183789,1.1143077786441886
West_San_,West San Antonio Bay,TX,Gulf,-96.854714528,28.194188295,95,5.474894244324962,52973,8.04682237973813,-6.916464805603027,-5.340886735916138,2.1383707523345947,4.021605491638184,6.814360618591309,21.58966522216796,100.67262268066406,0.260946304114536,3.4033029079437256,0.1068616509437561,4.49613094329834,4.675989866256714,-2.2362202629765338,1.5424408764254194,1.224746403589089
West_Mata,West Matagorda Bay,TX,Gulf,-96.7627290263,28.7502574283,96,7.339940947067165,74187,8.109313264968085,-7.922616004943848,-3.772893333435058,1.6022277474403381,4.413058757781982,12.30418586730957,25.245222759246822,128.69895935058594,0.3654469911718249,3.694622755050659,0.12030866742134094,4.229618310928345,10.701958119869232,-2.1176946102066654,2.370426726582001,1.3068784531259394
East_San_,East San Antonio Bay,TX,Gulf,-96.6856284033,28.3667501926,97,5.528130878053657,155867,6.600395052393974,-6.452560901641846,-4.777846336364746,1.3964127898216248,4.367580890655518,8.34920358657837,21.99247198104859,195.702880859375,0.7678046850927903,3.610269546508789,0.11265125870704651,4.432232141494751,6.952790796756744,-2.183458438557373,1.9391431324658535,1.2837824361803092
Navidad,Navidad,TX,Gulf,-96.6642976893,29.3662575005,98,6.6136448351112875,3352,3.527475413464203,-7.585973739624023,0.9912361949682238,4.912387132644653,6.080968141555786,8.364825248718262,14.006480669975277,49.360843658447266,0.01651203464768702,4.547464370727539,0.12190702557563782,4.115570783615112,3.4524381160736084,-2.104496610229203,1.23908068175938,1.5145697964652172
East_Mat2,East Matagorda Bay,TX,Gulf,-96.2811467878,28.7861742157,99,3.7946398112760944,134074,6.425030122699203,-7.724013328552246,-4.446638417243958,0.6050325632095337,2.1140891313552856,5.185928106307983,21.18116507530213,152.30020141601562,0.6604518297595434,2.409314274787903,0.13804444670677185,3.9948755502700806,4.58089554309845,-1.9801795680954806,1.5218945124395336,0.879342173732261
Lower_Co1,Lower Colorado,TX,Gulf,-96.2751825108,29.3347837369,100,3.7543504155837715,2188,6.79277098087176,-4.401191711425781,-4.283223474025727,-0.03815827518701553,1.2197449803352356,5.7131664752960205,24.079952096939063,28.557514190673828,0.010778141947833891,2.2868579626083374,0.1456010937690735,3.8950425386428833,5.751324750483036,-1.9268846310975376,1.749430219661593,0.8271788066879714
San_Berna,San Bernard,TX,Gulf,-96.0214187501,29.4341582922,101,2.2933162916893557,82966,3.952056926717112,-3.8128747940063477,-2.8200889825820923,0.14535639435052872,1.2391732335090637,2.9353071451187134,13.306129574775696,37.59353256225586,0.40869256162887874,1.7346990704536438,0.16579636931419373,3.443063974380493,2.7899507507681847,-1.796994934505063,1.0260239436230607,0.5508339519308392
Lower_Bra,Lower Brazos,TX,Gulf,-96.0205009419,29.739288955,102,3.3834163684911505,1876,5.168396305213515,-3.6889376640319824,-2.8256062865257263,0.8873434513807297,2.465045690536499,4.2835530042648315,13.724806904792786,74.86466217041016,0.009241222255089753,1.8944631218910217,0.1682823896408081,3.3586031198501587,3.396209552884102,-1.7821118199755208,1.2226599723416374,0.6389354854074156
East_Mat1,East Matagorda Bay,TX,Gulf,-95.8094610747,28.9317300298,103,2.196498154545028,262618,3.849926711752034,-4.378515720367432,-3.5498370230197906,-0.03799065109342337,1.2608372569084167,3.5401092171669006,13.138920474052409,41.28592300415039,1.2936627431701284,1.9714407920837402,0.15582871437072754,3.6994746923446655,3.578099868260324,-1.858997859762539,1.2748318964522627,0.6787646419716894
Buffalo_S,Buffalo-San Jacinto,TX,Gulf,-95.4347309931,29.8037068921,104,5.882012674901372,7557,9.452894211163162,-3.897996187210083,-3.7790997505187987,0.2518651783466339,3.8841805458068848,8.222341537475586,29.691089820861805,116.22836303710938,0.03722596832713927,1.8429690599441528,0.16027863323688507,3.7778987884521484,7.970476359128952,-1.830841520597163,2.0757442600409894,0.6113778906705625
Austin_Oy,Austin-Oyster,TX,Gulf,-95.4318119874,29.253919366,105,2.049890355906474,161547,3.8281845664074226,-3.6249377727508545,-2.9904852390289305,0.020896264351904392,1.1277039051055908,3.376701593399048,10.192706775665286,57.334163665771484,0.7957845051401836,1.6198114156723022,0.17325010895729065,3.4733126163482666,3.3558053290471435,-1.7530190120102116,1.2106917800831485,0.4823097323892878
West_Galv,West Galveston Bay,TX,Gulf,-95.1244909241,29.4136105459,106,2.7301400343620776,163729,4.260706518620981,-3.753779172897339,-3.0680202007293698,0.264483779668808,1.9191251993179321,4.258208751678467,13.585880661010743,147.1920166015625,0.8065330909400801,1.499290108680725,0.178084596991539,3.839871883392334,3.993724972009659,-1.7254965775948046,1.3847243723346276,0.4049917352053722
North_Gal,North Galveston Bay,TX,Gulf,-94.9193255383,29.8109825127,107,5.434633707008734,4866,8.228408887412971,-8.313898086547852,-3.6966042816638947,-0.837577223777771,3.226842164993286,10.522561311721802,24.616511344909668,79.71705627441406,0.02397003597722108,1.6452227234840393,0.16326117515563965,3.820355176925659,11.360138535499573,-1.8124040589226031,2.4301106082450175,0.49787576926758714
Lower_Tri,Lower Trinity,TX,Gulf,-94.7897546917,30.0828328311,108,1.7474787221023023,28691,2.532933041534455,-3.649573564529419,-3.3634610772132874,0.47322095930576324,1.856864094734192,3.17680287361145,6.03639554977417,53.816017150878906,0.1413325734119297,1.628796935081482,0.1667504757642746,3.781073570251465,2.703581914305687,-1.7912567410314062,0.9945775287357008,0.48784166566888376
East_Galv,East Galveston Bay,TX,Gulf,-94.5498044013,29.6559123648,109,1.9792029837438425,297265,2.740768332804309,-3.5504417419433594,-2.7312020301818847,0.5050832033157349,1.7706313133239746,3.0834856033325195,7.680665874481187,51.50892639160156,1.4643347194345713,1.5559757947921753,0.17861998081207275,3.797067165374756,2.5784024000167847,-1.7224947421495762,0.9471699823349721,0.4421028695890435
Lower_Nec,Lower Neches,TX,Gulf,-94.1552971335,30.6501455802,110,3.979543336787525,8463,4.455329785302494,-14.517646789550781,-2.5923436522483825,1.5887694358825684,2.7822155952453613,4.779847860336304,16.267185020446775,23.662817001342773,0.04168894666568475,1.9830007553100586,0.1755763292312622,3.5540207624435425,3.1910784244537354,-1.7396814062337602,1.1603589237580436,0.6846112304302029
Sabine_La,Sabine Lake,"LA,TX",Gulf,-94.0752735058,29.87553727,111,1.6174998075247908,571656,2.916242699393974,-27.539941787719727,-1.9150085002183914,0.14790207892656326,1.2888448238372803,2.471837103366852,9.77517020702362,38.99012756347656,2.8159915508825097,1.6796870827674866,0.17863070964813232,3.546496629714966,2.3239350244402885,-1.7224346788027485,0.8432618800963609,0.5186075158091231
Lower_Sab,Lower Sabine,"LA,TX",Gulf,-93.6515273192,30.765588079,112,1.178122045005027,207207,4.825165621396233,-25.0496826171875,-1.8257232904434204,-0.2527969628572464,1.222157597541809,2.3633731603622437,5.000714731216431,440.367431640625,1.0207067909437006,1.805898666381836,0.17357765138149261,3.5232549905776978,2.61617012321949,-1.751130221324838,0.9617114632922074,0.5910583439974759
Lower_Cal,Lower Calcasieu,LA,Gulf,-93.4030578736,29.978566096,114,0.9356752621271022,733005,2.1061217264870318,-44.819026947021484,-1.771033763885498,-0.4542216360569,0.8537770509719849,2.079498529434204,4.984649562835699,71.19893646240234,3.6108007031407596,1.7451080083847046,0.1754215806722641,3.5111918449401855,2.533720165491104,-1.7405631697124495,0.9296886438715732,0.5568164496613838
Mermentau,Mermentau,LA,Gulf,-92.6327895102,29.9016127661,116,0.5052960451990207,945205,1.7011922251894835,-20.15595245361328,-1.707797646522522,-0.736680805683136,0.4199714660644531,1.5544922351837158,3.7438307762146015,62.996543884277344,4.656103135193022,1.6960841417312622,0.17293189465999603,3.467118740081787,2.291173040866852,-1.754857434479286,0.8290639313335282,0.5283221480089312
Bayou_Tec,Bayou Teche,LA,Gulf,-92.11664454,30.7100680546,117,0.8923541972227979,2395,14.25466260720942,-13.17332649230957,-3.4048031091690065,-1.4804412126541138,0.004968421068042517,1.4220646023750305,3.936516284942635,280.1351623535156,0.011797829051673753,1.5922752618789673,0.16940653324127197,3.4058678150177,2.9025058150291443,-1.7754539305582113,1.0655744380432495,0.46516397566646356
Vermilion,Vermilion,LA,Gulf,-91.9147267851,29.84279882,118,1.2968335118504422,769600,2.6105262919325454,-120.39315795898438,-2.5176674962043757,0.26754795759916306,1.4635432958602905,2.5740954279899597,4.821972024440765,46.758750915527344,3.79106857543554,1.6478612422943115,0.17105309665203094,3.4227912425994873,2.3065474703907967,-1.7657812639396941,0.8357518049402151,0.499478230305513
Atchafala,Atchafalaya,LA,Gulf,-91.5533638345,30.1764268854,119,1.4398454816994148,9207,5.673874946338538,-53.75917053222656,-10.780443811416626,0.13102171570062637,1.3803759813308716,2.874106764793396,7.764614868164062,89.70197296142578,0.04535390900992077,1.4512370824813843,0.17084021866321564,3.440974235534668,2.7430850490927696,-1.7670265530798401,1.0090832173416442,0.372416353030064
West_Cent,West Central Louisiana Coastal,LA,Gulf,-90.8047466263,29.4312375177,121,0.30391469007298855,1469011,1.9324021619199048,-39.23685073852539,-3.484869956970215,-1.2556474804878235,0.5148912072181702,1.6177772283554077,3.283069610595703,43.719566345214844,7.236384406274869,1.5913548469543457,0.16593964397907257,3.4899673461914062,2.873424708843231,-1.796131147228156,1.055504596723386,0.4645857583995067
Lake_Maur,Lake Maurepas,LA,Gulf,-90.636927628,30.2089688717,122,0.032170204490261436,82157,1.9299064531943946,-50.26410675048828,-2.797144603729248,-0.28117457032203674,0.10610179603099823,0.44168007373809814,1.7863638043403605,174.9644775390625,0.40470740768198765,1.493021011352539,0.17155329883098602,3.0497303009033203,0.7228546440601349,-1.7628612803027504,-0.3245471225957195,0.40080159170152185
Tangipaho,Tangipahoa,LA,Gulf,-90.4263816202,30.854745869,124,0.8114384770201643,3583,4.718524646499411,-35.94646072387695,-1.0119671702384947,0.07085974514484406,0.40804046392440796,0.8202621340751648,3.43454287052154,84.484130859375,0.01764994634327643,1.4791431427001953,0.1725994199514389,3.022402048110962,0.7494023889303207,-1.7567818609906065,-0.28847920483697087,0.3914629624803336
East_Cent,East Central Louisiana Coastal,LA,Gulf,-90.1969720715,29.5943489915,125,-1.2482393964865588,1219611,2.121389097446594,-54.763282775878906,-3.6748385429382324,-3.3367702960968018,-0.9452075362205505,0.14611738175153732,1.979435533285141,143.1224365234375,6.007833857010804,1.6069961786270142,0.16729900240898132,3.5075302124023438,3.482887677848339,-1.7879726338942779,1.247861742184088,0.47436670879798326
Lake_Pont,Lake Pontchartrain,LA,Gulf,-90.1216610971,30.1833431225,126,-0.656793634857497,1604,2.576973867625801,-20.21135711669922,-4.868791818618774,-2.0342504382133484,-0.7440187335014343,0.40772954374551773,3.645267254114144,51.33958053588867,0.007901343548594864,1.6275245547294617,0.15617495775222778,2.9455795288085938,2.441979981958866,-1.8567783761181298,0.8928091782588724,0.487060182378148
Liberty_B,Liberty Bayou-Tchefuncta,LA,Gulf,-90.0425292194,30.4986403727,127,0.8301878096022043,86372,3.538442595541492,-53.949092864990234,-5.042646884918213,-0.8304072469472885,0.7193455398082733,2.783790409564972,5.804699552059169,51.283836364746094,0.4254706016080022,1.5633504986763,0.165988489985466,2.877121686935425,3.6141976565122604,-1.795836830466497,1.2848698825705218,0.4468312736933171
Lower_Pea,Lower Pearl,"LA,MS",Gulf,-89.7551535571,30.8576020221,128,0.7622781537237784,110569,2.083931240955764,-39.29628372192383,-2.0970119953155515,-0.4647904932498932,0.8067467212677002,1.910750150680542,3.994892930984497,54.60329818725586,0.5446656202148289,1.428274393081665,0.17463859915733337,2.7901835441589355,2.375540643930435,-1.7450365880888508,0.8652250511303106,0.35646699747653093
Eastern_2,Eastern Louisiana Coastal,LA,Gulf,-89.416035718,29.8158097565,129,-0.10211480347247852,1634568,1.9278723892976066,-94.8901596069336,-2.6784325957298276,-1.5968569219112396,-0.0526202954351902,0.9318177551031113,3.1579421043395994,72.77503204345703,8.05192227028654,1.527299404144287,0.17114263772964478,3.082267999649048,2.528674677014351,-1.7652579314100283,0.9276953224083774,0.42350108045753204
Lower_Mis,Lower Mississippi-New Orleans,LA,Gulf,-89.2847033006,29.174085736,130,-0.41287866215936325,70625,5.530051080277201,-118.6877670288086,-8.580375862121581,-1.5988308191299438,-0.3573153614997864,1.4302189350128174,7.5121811866760115,39.64954376220703,0.34790049134632933,1.615419864654541,0.17257559299468994,3.2138707637786865,3.0290497541427612,-1.756919918242106,1.1082489578404573,0.47959490100043284
Mississip,Mississippi Coastal,"AL,MS",Gulf,-89.0414274268,30.4666025651,131,3.275116271761548,214347,5.968558399177521,-41.05445861816406,-8.594628286361694,0.869064450263977,1.914785385131836,4.672909259796143,15.831062126159674,121.51627349853516,1.0558786069891917,1.168157935142517,0.21309931576251984,2.3534481525421143,3.8038448095321655,-1.5459969507578033,1.3360123471979846,0.1554280937087814
Pascagoul,Pascagoula,MS,Gulf,-88.715814849,30.594833437,132,0.9879311492138624,67701,2.4574170294814186,-65.2665786743164,-1.1427733898162842,0.38603976368904114,0.9804762005805969,1.826540470123291,3.3702908754348755,38.18893051147461,0.33349679525150927,1.0674110651016235,0.22883233428001404,2.3147621154785156,1.4405007064342499,-1.4747657083074803,0.36499076595138513,0.06523615126984462
Escatawpa,Escatawpa,AL,Gulf,-88.3861120645,30.92137792,133,0.4348138759992237,2049,3.9281995211942933,-31.744239807128906,-9.38668098449707,0.029912224039435387,0.839234471321106,1.9482195377349854,3.637261247634887,10.09683895111084,0.010093424520617752,1.0780785083770752,0.22644373774528503,2.3017165660858154,1.91830731369555,-1.4852587633906222,0.6514431897450521,0.07518029764303684
Mobile_Te,Mobile-Tensaw,AL,Gulf,-88.0171486214,30.9056744345,134,5.337971660957888,58047,18.614825698207476,-35.47026824951172,-8.95266170501709,0.9661094546318054,2.292309522628784,4.5658557415008545,37.56091575622554,258.058349609375,0.28594095322025315,1.1249676942825317,0.21868577599525452,2.118723154067993,3.599746286869049,-1.5201193923022602,1.280863367108815,0.11775431905076056
Mobile_Ba,Mobile Bay,AL,Gulf,-87.9518441471,30.4661704481,135,6.4602057898715906,38720,16.02056737639975,-35.133602142333984,-15.208849906921387,-0.4938645362854004,3.5468868017196655,7.595540881156921,43.99152460098268,200.41146850585938,0.19073567468927252,1.5429482460021973,0.17285476624965668,2.156663417816162,8.089405417442322,-1.75530353851011,2.0905552323796135,0.4336950316663339
Perdido,Perdido,AL,Gulf,-87.573074609,30.7435379333,136,1.1878326889036994,1132,2.928269578171106,-2.440484046936035,-2.3999851107597348,-2.0440699458122253,1.1685863137245178,3.5770394802093506,6.74377819299697,9.267945289611816,0.005576259910853732,1.9759676456451416,0.12337109446525574,1.7458682656288147,5.621109426021576,-2.0925584375329453,1.7265290511888531,0.6810582255302606
Perdido_B,Perdido Bay,AL,Gulf,-87.4848177972,30.3894929121,137,3.1667795223628663,15287,7.2820567568996335,-25.51975440979004,-11.033991289138793,1.0781090259552002,3.079890489578247,5.1730475425720215,16.92985973358156,90.40460205078125,0.07530413891980653,1.905282735824585,0.1367703080177307,1.8175864219665527,4.094938516616821,-1.9894523440057361,1.4097517029351312,0.6446304153215264
Escambia,Escambia,"AL,FL",Gulf,-87.3371558243,31.0046305831,138,1.7675906126357894,14844,2.1996369490110306,-1.5087876319885254,-1.4484051316976547,1.0432612895965576,2.1552271842956543,2.7180919647216797,3.757412976026534,98.5705337524414,0.0731219099970961,1.240172266960144,0.19343814253807068,1.6400982737541199,1.674830675125122,-1.6427974944256591,0.5157120706896051,0.21525029493562392
Pensacola,Pensacola Bay,FL,Gulf,-86.9990951506,30.4569143574,139,2.617400980646991,21871,5.585912809192053,-3.4398090839385986,-1.5436027348041534,0.3049009442329407,1.6995209455490112,3.057713270187378,14.983941316604614,99.537506103515625,0.10773708525643284,1.2959493398666382,0.188096821308136,1.5814262628555298,2.7528123259544373,-1.6707984417645867,1.0126230530973417,0.2592435075569888
Blackwate,Blackwater,"AL,FL",Gulf,-86.9032170649,30.8621746777,140,1.2324255026828017,1828,3.8202391535507307,-1.3749793767929077,-1.3254878669977188,-0.8653520196676254,0.8018827140331268,1.7427645027637482,10.027719831466676,96.8005599975586,0.009004773071590656,1.1454002857208252,0.20887885987758636,1.6134755611419678,2.6081165224313736,-1.566000812871258,0.9586283219127222,0.13575417042828303
Yellow,Yellow,"AL,FL",Gulf,-86.4705034542,30.9408252302,141,1.0256912064671673,3935,1.3231570647194948,-1.4066983461380005,-1.3782719850540162,0.17659346759319305,1.1009927988052368,1.8081132769584656,3.4691011905670184,7.890324592590332,0.01938390702226982,1.2121734619140625,0.19745087623596191,1.5866824388504028,1.6315198093652725,-1.6222654534980598,0.4895119787889108,0.1924149977975173
Choctawha,Choctawhatchee Bay,FL,Gulf,-86.3314755708,30.5284574416,142,10.535661619605849,16913,17.8663036156528,-5.289477825164795,-3.617765235900879,2.1764960289001465,4.266141414642334,12.560680389404297,59.37524871826174,231.81349182128906,0.08331385501083849,3.457047700881958,0.08035024255514145,1.379608392715454,10.38418436050415,-2.5213601680708577,2.3402839140899676,1.2404149591902438
Lower_Cho,Lower Choctawhatchee,"AL,FL",Gulf,-85.7832568677,30.7382907654,143,4.251330480500753,7013,6.645828467705589,-3.63043212890625,-2.8943236351013186,2.7551963329315186,4.282326698303223,5.577136516571045,8.087167930603027,157.45404052734375,0.034546210914149486,2.9780757427215576,0.09042830020189285,1.3276654481887817,2.8219401836395264,-2.4031980052449287,1.0374246567635672,1.0912773680288925
St_Andrew,St. Andrew-St. Joseph Bays,FL,Gulf,-85.544353524,30.2199708191,144,4.396194093425747,74864,11.05049965324249,-5.945553302764893,-1.603364524245262,0.329446442425251,2.0481306314468384,4.307643890380859,26.44537534713752,140.1692657470703,0.3687819098640935,1.3343377113342285,0.1868446320295334,1.0716408491134644,3.9781974479556084,-1.6774778522322105,1.3808288141813048,0.28843507237683574
Apalachi1,Apalachicola,FL,Gulf,-85.0139995792,30.2316399004,145,2.262513469178309,28911,1.3668046139010475,-1.51852548122406,-0.8902472853660583,1.5621079206466675,2.3026552200317383,2.9723769426345825,5.089993834495544,23.677431106567383,0.14241629883630058,1.2088004350662231,0.19928227365016937,0.9918341636657715,1.410269021987915,-1.6130329987688832,0.34378048192699523,0.18962849189213138
Apalachi2,Apalachicola Bay,FL,Gulf,-84.9188116971,29.7154746185,146,1.468489151675143,28731,1.9711602746463608,-3.2772934436798096,-1.0810672640800476,0.3749024569988251,1.3667523860931396,2.1419349908828735,5.9381550550460815,28.465126037597656,0.14152961439817896,1.4196306467056274,0.16865725815296173,1.074564814567566,1.7670325338840485,-1.7798866816204462,0.5693016051001775,0.35039672982544495
New,New,FL,Gulf,-84.7893527113,30.000870168,147,1.6672150696141284,21479,1.9734134984176066,-0.9276080131530762,-0.5439921379089354,0.8681360185146332,1.5120548009872437,2.1105763912200928,5.083154392242415,43.15925598144531,0.1058060835911902,1.0311404466629028,0.23557192087173462,1.1229817867279053,1.2424403727054596,-1.4457390156667287,0.21707748806282268,0.0306654194845683
Lower_Och,Lower Ochlockonee,FL,Gulf,-84.5482959812,30.4393028462,148,1.4165815426122048,18924,2.1602530887214932,-0.6711521148681641,-0.47493235766887665,0.8441141694784164,1.3232229351997375,1.7299189269542694,3.3016975522041294,43.227943420410156,0.09322009059451945,0.7108023166656494,0.33293208479881287,1.3766480088233948,0.885804757475853,-1.099816759355346,-0.12125871668351425,-0.34136092346996644
Apalachee,Apalachee Bay-St. Marks,"FL,GA",Gulf,-84.1730649123,30.3821347349,149,0.865975809719255,105763,0.9283438282151665,-1.0970538854599,-0.7022060245275498,0.2492877095937729,0.9476345777511597,1.4020490050315857,2.8200472474098204,9.876977920532227,0.5209911457169817,0.6376963257789612,0.3750353157520294,1.5061061382293701,1.1527612954378128,-0.9807350821072,0.1421601907448626,-0.4498930873539073
Aucilla,Aucilla,"FL,GA",Gulf,-83.7423418605,30.5141262245,150,0.49226457891291464,2004,0.6050980611871223,-0.9330750703811646,-0.856997162103653,0.1698634810745716,0.6610720455646515,0.9100100100040436,1.3382815390825273,2.1514992713928223,0.009871753411087349,0.654663622379303,0.3635392189025879,1.5842286348342896,0.740146528929472,-1.0118680953867516,-0.30090710031886936,-0.42363372888009504
Econfina_,Econfina-Steinhatchee,FL,Gulf,-83.4349460104,29.9170162427,151,0.7279491930890515,193851,0.8116334352968374,-1.1868852376937866,-0.5277418494224548,0.16529759764671326,0.7032541632652283,1.1971994042396545,2.283871829509735,11.576031684875488,0.9549148056350767,0.5801106691360474,0.4167059361934662,1.6528304815292358,1.0319018065929413,-0.8753744949305378,0.03140351388220032,-0.5445363847881123
Lower_Suw,Lower Suwannee,FL,Gulf,-83.0265362443,29.9345467359,152,1.0236465253235576,20442,0.6707444578570788,-1.4060139656066895,-0.3949594788253307,0.6154323220252991,1.1195820569992065,1.5057092308998108,2.1184825658798205,5.360169410705566,0.10069779602267845,0.6041747033596039,0.3955655097961426,1.7114983797073364,0.8902769088745117,-0.9274388675739518,-0.11622273108109532,-0.5038918788974414
Waccasass,Waccasassa,FL,Gulf,-82.7293243544,29.350005556,153,0.9482485821277199,150592,0.6728361538781765,-1.6603542566299438,-0.34311251267790793,0.5882973670959473,1.0051996111869812,1.3354860842227936,2.1405255019664766,10.659048080444336,0.7418199050311707,0.5976834297180176,0.4067062437534332,1.7540057301521301,0.7471887171268463,-0.8996641139531334,-0.2914374923864836,-0.5146940469459373
Crystal_P,Crystal-Pithlachascotee,FL,Gulf,-82.5831894106,28.4766293372,154,1.2538887928442637,171903,1.8133142302558554,-4.722072601318359,-2.04714298248291,0.028959614224731922,1.2322876453399658,2.232567548751831,5.117002677917477,36.67988967895508,0.8467984164801139,1.001913070678711,0.22787360846996307,1.6856958270072937,2.203607934527099,-1.4789641525517605,0.790095987321096,0.001911243089500405
Tampa_Bay,Tampa Bay,FL,Gulf,-82.5494322048,27.8562855161,155,2.7639052829587283,19564,6.693052162277988,-1.4076557159423828,-1.1789819687604903,-0.9106053709983826,0.6866157054901123,3.796349346637726,17.96729664802551,197.021240234375,0.09637274637450743,0.9756669998168945,0.259569376707077,1.3327303528785706,4.706954717636108,-1.3487312644884062,1.5490411421552053,-0.024633939499354076
Sarasota_,Sarasota Bay,FL,Gulf,-82.4452015751,27.2194388207,156,2.344073260709374,3279,3.730013233275521,-1.3412764072418213,-0.914770781993866,-0.8348931670188904,1.2171951532363892,4.073208808898926,11.627742815017683,39.00499725341797,0.016152434847782143,1.2664731740951538,0.18743941187858582,1.4074718952178955,4.908101975917816,-1.67429962243911,1.5908873041221836,0.23623600910234713
Manatee,Manatee,FL,Gulf,-82.3490629372,27.5052394105,157,0.8466913035097664,6607,1.6917465768145608,-0.9803583025932312,-0.9763072729110718,-0.9322607517242432,1.0849993228912354,1.8187441229820251,4.36287834644317,22.62813949584961,0.032546244903719615,0.9900277853012085,0.24153152108192444,1.3183554410934448,2.7510048747062683,-1.420755292328413,1.0119662539169738,-0.010022270286526488
Little_Ma,Little Manatee,FL,Gulf,-82.2787730708,27.6673757635,158,1.8460280993409919,1244,3.770871764732101,-1.0806703567504883,-1.0509200155735017,-0.983469545841217,1.746527373790741,2.405419170856476,11.631100130081176,30.285175323486328,0.006127974672351628,1.0137033462524414,0.23575608432292938,1.2779496312141418,3.388888716697693,-1.444957549432865,1.2205020554666284,0.01361030442912149
Myakka,Myakka,FL,Gulf,-82.196764668,27.2151214382,159,3.200986564512624,5200,1.9922297815823888,-0.9980530738830566,-0.447903933376074,2.303277909755707,3.104449510574341,3.8411622643470764,8.808254218101498,31.415563583374023,0.0256153282124023,1.3056291341781616,0.1885402798652649,1.4112586379051208,1.5378843545913696,-1.668443608633857,0.43040767618315484,0.2666850197598019
Withlacoo,Withlacoochee,FL,Gulf,-82.1289147267,28.6626152762,160,1.1837202684709551,5878,1.1935956234945027,-0.8520435094833374,-0.5857287049293518,0.8396849930286407,1.1667378544807434,1.4545204937458038,2.907382202148435,23.524906158447266,0.02895517292932706,0.5421270728111267,0.44174572825431824,1.744446873664856,0.6148355007171631,-0.8170208378815637,-0.48640052546305357,-0.6122548533409456
